,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
BOLA2B,0.05631569257793325,0.0035731661504437074,0.019682866948040764,0.01844950782981805,0.09402055744305365
TRIM28,0.05621306400918651,0.003634534755320746,0.019907804775612787,0.018346588188951084,0.09391851206961072
FN1,0.0559757313822132,0.0037801368657621203,0.020531331604237396,0.018108585519743915,0.09368252507030825
LMNB1,0.05590349491984656,0.0038254934996631495,0.020719642167169965,0.01803614596979672,0.0936106973329122
TSPYL2,0.055645623480349814,0.003991467676759774,0.021498488403436673,0.01777755278606811,0.0933542817678096
ID1,0.055581125910547646,0.004033989041389645,0.02166732618076045,0.017712875489062002,0.09329014755230439
GPR42,0.0555232894621902,0.004072467912057603,0.021813578125634506,0.01765487814471389,0.09323263666594404
USF1,0.055144926866259054,0.004332514834108725,0.023015743187224158,0.01727546926333979,0.09285639766938514
ASNS,0.05492189071863021,0.004492765062843407,0.023775247987899234,0.017051821463340167,0.09263460828993073
RAB13,0.05491198076121328,0.004500008257637452,0.023775247987899234,0.01704188441687059,0.0926247536421683
RP11-804H8.6,0.05486987194302535,0.004530903666119723,0.023873429914690606,0.016999660576876807,0.09258287976017156
C10orf95,0.054769075506415986,0.004605639777917764,0.024201451299139688,0.0168985893596803,0.09248264515160554
MS4A3,0.05474612566376808,0.004622811225645909,0.024226029639263295,0.01687557706176626,0.09245982312198052
FFAR3,0.0546447408502542,0.004699364333424568,0.02456082868601142,0.016773916821664413,0.09235900246994312
DDIT3,0.05406501475966556,0.00515954801037329,0.02667830291230349,0.0161926308596433,0.09178248744409283
ZBTB43,0.05371487353337219,0.0054568249684206135,0.028092952209187484,0.015841559906813085,0.09143427337887101
ASPM,0.05370879897299717,0.005462116030357752,0.028092952209187484,0.01583546929912564,0.09142823217118963
RP11-6J24.6,0.05366887162609447,0.005497008859920764,0.02819761952218614,0.015795436545137813,0.09138852397838816
