,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
S100A13,0.03004460383086424,0.37427681335245777,0.6176356886772615,-0.036227260906797176,0.09605336939459973
CTA-29F11.1,0.03002539207551115,0.3745825482141826,0.6176356886772615,-0.03624646475881388,0.0960343176699629
RP11-830F9.6,0.03001540403614477,0.37474155819519317,0.6176356886772615,-0.03625644866996073,0.09602441281018943
COQ7,0.02999740285534944,0.37502824281245983,0.6176356886772615,-0.03627444237716793,0.09600656150877719
CSF2RB,0.029900821233558472,0.3765686979435344,0.6176356886772615,-0.03637098316720899,0.09591078330882362
CD1A,0.029839228639435892,0.3775531168722437,0.6182156299662469,-0.036432549075924595,0.095849702439236
RP11-386G11.5,0.029641775641738886,0.3807196116248758,0.6228801659305147,-0.03662991313451468,0.09565388657219494
SLC1A3,0.02957483170785249,0.3817968548409548,0.6241216309326701,-0.036696825741233986,0.09558749652695217
KIAA1024L,0.029361677135302307,0.3852392877893399,0.6269592669642613,-0.03690987660744753,0.09537610166582734
SLC22A15,0.02928229326037817,0.3865261541228229,0.6271450845039179,-0.0369892203200609,0.09529737162793551
HAMP,0.0292138270788443,0.38763813688260507,0.6284290722000876,-0.03705765119173977,0.09522946869766692
ITGA3,0.028950083226911734,0.3919398428529087,0.63355326179744,-0.037321253215401036,0.0949678888477242
ARHGAP29,0.028940793112275532,0.3920918911021912,0.63355326179744,-0.03733053816612878,0.09495867479168317
OTOA,0.028457112577137553,0.4000573593798099,0.6411385317942988,-0.03781393404182795,0.0944789385452633
ENC1,0.028412131698363128,0.4008030255172539,0.6418087663511581,-0.03785888687185805,0.09443432291539322
HDAC7,0.028379164526804498,0.4013500641871005,0.6421601026993609,-0.037891833315735174,0.09440162327190528
MAP4K4,0.028250567369180402,0.4034882036397224,0.6437037289968917,-0.038020348242439196,0.09427406831645514
CHGB,0.02816037360058678,0.40499187614249665,0.6449175407287668,-0.03811048302903876,0.09418460422043684
RALGAPA2,0.028108046700992456,0.40586577821305225,0.6449175407287668,-0.03816277521529238,0.09413270015956128
TXNRD2,0.028076604244825647,0.4063914330185485,0.6449175407287668,-0.038194196638155306,0.09410151160826064
RLIM,0.027936841819464507,0.40873288241771044,0.6476284959892583,-0.03833386398410424,0.09396287622740665
LGMN,0.027870488564194523,0.4098473022841508,0.6483347016066944,-0.03840017119327854,0.09389705714851063
NEUROD2,0.027852245235942062,0.41015401925483375,0.6483347016066944,-0.038418401759218075,0.093878960586874
TMEM88,0.027794539629290085,0.41112509375109707,0.6493192455698229,-0.038476066706839514,0.09382171893152126
RP11-360L9.7,0.027738794143843122,0.4120644751478153,0.6502788818757793,-0.03853177249519794,0.09376642122351364
MEG3,0.02768674414824776,0.4129427283439112,0.6511405853210507,-0.03858378505346345,0.09371478895344097
EMX2,0.027332648604465586,0.4189467801982275,0.6590174070533916,-0.038937616380626365,0.09336352576474752
CAHM,0.02728804714587301,0.41970666030376313,0.6596832832360672,-0.03898218338035763,0.09331927990059953
YRDC,0.027053393759044867,0.4237177685313034,0.6647331915509572,-0.03921665113279311,0.09308649304124114
RP11-620J15.3,0.027022483601847475,0.42424780207258483,0.6647331915509572,-0.03924753629300052,0.09305582821774984
