Term,tag %,gene %,fdr,es,nes,lead_genes
FOXP1 human tf ARCHS4 coexpression,13/21,30.18%,0.687363657,0.395522466,1.084802497,GPR157;IRF2BPL;SLITRK4;LRRC69;RP11-111M22.2;KCNJ2;ARIH1;LMOD3;ZSWIM1;KCNJ3;VENTX;PAG1;FAM184B
ZNF286A human tf ARCHS4 coexpression,26-Jun,12.52%,0.68639449,0.381112863,1.084308246,MARCKS;WTAP;SKIL;EAF1;R3HDM2;STRN3
ADNP human tf ARCHS4 coexpression,Aug-35,15.33%,0.689372629,0.364825188,1.082437576,MARCKS;WTAP;SKIL;CSTF1;EAF1;INSR;STRN3;TSPYL1
SIM1 human tf ARCHS4 coexpression,Oct-32,18.99%,0.688113327,0.346595254,1.082035466,ELL2;GCH1;PTEN;RIN2;BTBD9;STRN3;PAM;TSPYL1;AAED1;PDK4
CDX2 human tf ARCHS4 coexpression,16-Apr,11.57%,0.6950826,0.44758714,1.078384891,LGALS2;ANPEP;BCL2L15;SLC22A18
ZNF337 human tf ARCHS4 coexpression,21-Feb,2.51%,0.695958097,0.414087647,1.077195863,CCL4L2;CCL4
MBNL2 human tf ARCHS4 coexpression,Nov-48,16.44%,0.697401249,0.327758202,1.075897952,ELL2;GABARAPL1;RPH3A;SGMS2;CLIP4;ITGAV;BTBD3;MFSD6;NPTN;PLCB1;PRKCE
SMARCA1 human tf ARCHS4 coexpression,Oct-33,17.24%,0.710243425,0.37034259,1.069942541,CDK16;ITGAV;SDC2;STARD4;STRN3;RYK;CTNNB1;PAM;UBA1;GPX8
ZC3H7A human tf ARCHS4 coexpression,26-Aug,16.86%,0.712430235,0.355448014,1.068437759,CECR1;TNFAIP3;MOB3A;PELI1;MTM1;SYNE2;GPR155;AAED1
FOXO3 human tf ARCHS4 coexpression,25/94,19.60%,0.716460336,0.307173498,1.066112241,PNRC1;METTL7A;PLXNC1;DMXL2;GPCPD1;SSH2;FOSL2;BACH1;DDX60L;MAP2K3;SMCHD1;FAM210B;PICALM;APOL2;GZMM;SEC14L1;SLC25A37;LRRK2;KIAA1551;USP15;SYNE2;TLR4;JAZF1;SIK3;INPP4A
ZBTB7B human tf ARCHS4 coexpression,20/132,12.60%,0.721414534,0.283484214,1.063675444,AQP9;ITGAX;C5AR1;KDM6B;TNFRSF1B;FCGR3A;CEBPB;CTSS;STK40;BCL3;CHST15;MOB3A;MYO9B;SECTM1;TMEM127;DPEP2;FPR1;CDC42SE1;RASSF3;FURIN
ZNF623 human tf ARCHS4 coexpression,21-Sep,31.16%,0.72697576,0.388189284,1.060870285,S1PR3;SLFN12L;CBFA2T2;NRG1;TRIM37;CLASP2;SPG11;MFN1;CTC1
RORA human tf ARCHS4 coexpression,21/74,19.60%,0.73727638,0.305126259,1.05593798,RNF149;NFKBIZ;FGL2;ITGAL;TNFAIP3;ERN1;SSH2;XAF1;CLIP4;SMCHD1;SLFN12L;BTN3A3;KIAA1551;IL7R;USP15;FAM65B;SYNE2;HOPX;SH3BP2;GIMAP5;INPP4A
CD36 human tf ARCHS4 coexpression,15/46,18.99%,0.740225589,0.326656446,1.05396864,PFKFB3;FKBP5;ACSL1;PHLDB1;METTL7A;TFRC;SIK2;GPNMB;LY96;PICALM;RBP7;TLR4;RHOQ;FAR2;PDK4
RGS7 human tf ARCHS4 coexpression,22-Jun,16.44%,0.741683177,0.372362608,1.052619151,RPH3A;RTN1;RBFOX3;NPTN;PLCB1;PRKCE
NEUROD4 human tf ARCHS4 coexpression,15-Jul,22.34%,0.740880264,0.445604238,1.052107931,BASP1;CBFA2T2;CKB;DRAXIN;TP53I11;KIF1B;EPHB2
ZBTB38 human tf ARCHS4 coexpression,13/58,13.81%,0.750794331,0.31016935,1.047815317,THBS1;ELL2;ATP13A3;SSH1;ERN1;MAN1A1;SGMS2;CLIP4;ITGAV;FN1;SLC35F5;MFSD6;SLMAP
ZNF615 human tf ARCHS4 coexpression,14/29,30.90%,0.751573961,0.365982106,1.046540536,DUSP6;FGD4;NFIL3;RGS1;CH25H;OTUD1;B3GNT5;NAIP;ZNF549;FAM214A;EPHB6;GPR34;SLC35E2;UEVLD
ISX human tf ARCHS4 coexpression,20-Apr,11.61%,0.749669572,0.400685124,1.046227011,LGALS2;ANPEP;BCL2L15;DSC2
ADAR human tf ARCHS4 coexpression,23/114,14.95%,0.751121477,0.278880039,1.044857737,AQP9;APOBEC3A;CECR1;MX2;OAS2;ZDHHC5;CHST15;MOB3A;SSH2;MYO9B;VNN2;DDX60L;IFIT3;MX1;SECTM1;FPR1;BTN3A3;CDC42SE1;RASSF3;JADE2;N4BP1;ABTB1;FAM65B
TBX5 human tf ARCHS4 coexpression,Dec-37,20.21%,0.76711267,0.343592913,1.038334616,THBS1;IFI44L;IFITM3;STAT2;FN1;DAB2;CRISPLD2;RHOQ;GPX8;MRVI1;MFGE8;SNX18
ZNF441 human tf ARCHS4 coexpression,21-May,15.45%,0.779775891,0.380349298,1.033084026,MARCKS;DPYD;SLFN12L;USP15;SYNE2
TOX2 human tf ARCHS4 coexpression,May-32,9.70%,0.777902616,0.359378396,1.032863094,ZFP36L1;KDM6B;ITGAL;TNFAIP3;RTN1
JAZF1 human tf ARCHS4 coexpression,22/81,19.60%,0.795864988,0.286531348,1.02577697,RNF149;PLXNC1;CTSS;GCH1;FOXO3;SSH2;GABARAPL1;SMCHD1;RTN1;FAM210B;SLC25A37;LRRK2;ZEB2;KIAA1551;USP15;NPTN;MEFV;FAM65B;TLR4;IQSEC1;SIK3;INPP4A
ZNF800 human tf ARCHS4 coexpression,19/76,14.84%,0.797657645,0.295875469,1.024189827,RNF149;PDE4B;NFKBIZ;PNRC1;JMJD1C;TNFAIP3;SSH2;FOSL2;BACH1;DPYD;BTG2;SMCHD1;PELI1;KIAA1551;IL7R;USP15;MTM1;CSGALNACT2;SP3
NFAT5 human tf ARCHS4 coexpression,17/58,22.18%,0.795915682,0.31231676,1.023824809,JMJD1C;DMXL2;SIPA1L1;SMCHD1;PICALM;SEC14L1;SLMAP;ZSWIM8;SYNE2;MON2;LENG8;SIK3;ZFYVE26;HLA-DQA1;INTS3;MTRNR2L8;ASXL1
ZNF652 human tf ARCHS4 coexpression,19/47,26.45%,0.798208629,0.339070714,1.022273549,RABGAP1L;PTEN;SSH2;SLFN12L;CBFA2T2;KIAA1551;MEFV;FAM65B;SYNE2;DCUN1D3;TPCN2;KCNJ15;RP11-111M22.2;KLRD1;ZNF320;NAIP;ARIH1;SPG11;ZSWIM1
PPARG human tf ARCHS4 coexpression,Aug-37,8.98%,0.796937982,0.333894876,1.021738161,PPIF;ACSL1;OLR1;METTL7A;ARHGAP29;MSR1;SIK2;RAB20
HNF4A human tf ARCHS4 coexpression,16-Jun,21.42%,0.798171028,0.387359607,1.02046795,SERPINA1;ANPEP;SLC22A18;FMO5;TMEM176B;C2
ZNF80 human tf ARCHS4 coexpression,13/28,21.08%,0.79768148,0.340328605,1.019626646,CCL4L2;CCL4;CCL3;ID2;CD3G;SLFN12L;IL32;GRIPAP1;HOPX;IVNS1ABP;TRPS1;CD8A;CD3D
DACH1 human tf ARCHS4 coexpression,19-Sep,23.36%,0.797820963,0.393166565,1.018800696,MARCKS;BASP1;NICN1;SAP30;AGPAT4;DRAXIN;KIF1B;EPHB2;RFX3
ZFP92 human tf ARCHS4 coexpression,21-Jun,20.02%,0.795775928,0.36050762,1.018606167,MAN2A2;R3HDM2;ZSWIM8;ITPRIPL2;CCPG1;TRIOBP
SMAD2 human tf ARCHS4 coexpression,20-Apr,12.52%,0.807138826,0.376347102,1.013694377,SKIL;BTBD9;SLFN12L;STRN3
SCRT1 human tf ARCHS4 coexpression,17-Aug,39.88%,0.806770086,0.39600574,1.012811306,RPH3A;RBFOX3;AGAP3;GDI1;PKD1;PPP2R5B;CDKN1C;CLSTN1
ZNF526 human tf ARCHS4 coexpression,15-May,23.44%,0.80466861,0.414101939,1.012689052,NBPF9;NICN1;STRN3;RP11-111M22.2;MED18
PRDM8 human tf ARCHS4 coexpression,17/82,19.06%,0.802604085,0.283040368,1.012531695,PFKFB3;KDM6B;EHD1;PTGS2;SOCS3;BCL3;MYO9B;FOSL2;IL4R;MAN2A2;DENND5A;ZSWIM8;SYNGAP1;IQSEC1;ZC3H12A;LENG8;SIK3
MEIS2 human tf ARCHS4 coexpression,24-Aug,20.97%,0.804898368,0.351556457,1.010993779,PTEN;RIN2;BTBD9;PAM;TSPYL1;DRAXIN;EGR3;KIF1B
IRX2 human tf ARCHS4 coexpression,20-Oct,28.31%,0.820669301,0.371222137,1.004458442,ELL2;BASP1;RIN2;RBFOX3;DRAXIN;AAED1;TMEM176B;PER2;SCRG1;KIAA1958
TFAP2C human tf ARCHS4 coexpression,25-Sep,17.39%,0.835801834,0.35850515,0.998492891,TGIF1;PLEKHF2;B4GALT1;CLIP4;CD9;TINCR;FMR1;TRIM37;TRPS1
ZNF776 human tf ARCHS4 coexpression,15/30,35.84%,0.834672155,0.34559939,0.997945253,PTEN;SLFN12L;SNX16;RBM5;ST8SIA4;KLRD1;CREB5;TADA1;KIAA1958;RAB8B;UBXN2B;AKAP7;ZNF585A;MAP3K2;RAB33B
ARID3A human tf ARCHS4 coexpression,16/27,35.01%,0.842646323,0.338473663,0.994237437,SSH1;IRF2BPL;SLITRK4;LRRC69;DCUN1D3;RP11-111M22.2;KCNJ2;ZNF320;ARIH1;LMOD3;ZSWIM1;KCNJ3;FAM184B;SFI1;GFOD1;CCDC170
HOXB7 human tf ARCHS4 coexpression,21-Jun,20.09%,0.843711483,0.373586638,0.992983784,ATP1B3;TIPARP;R3HDM2;PRR7;TYW5;PTGES2
IKZF5 human tf ARCHS4 coexpression,30-Aug,14.69%,0.846624566,0.325587565,0.991073927,GPR183;NFKBIZ;TNFAIP3;WTAP;PELI1;CD69;KLF6;CSGALNACT2
RC3H1 human tf ARCHS4 coexpression,24-Jun,21.73%,0.849519723,0.359530707,0.989164242,ETV3;PNPLA8;CLIP4;STRN3;B3GNT5;EXTL3
TSHZ3 human tf ARCHS4 coexpression,14/53,20.43%,0.847835394,0.299251384,0.98879233,C5AR1;MAFB;SSH1;FN1;R3HDM2;ZNF697;DAB2;ARHGEF40;RHOQ;GPX8;MRVI1;PLEKHO2;SNX18;ITGA5
ZMAT3 human tf ARCHS4 coexpression,16/45,29.95%,0.847608386,0.299598626,0.987762733,THBS1;CDKN1A;TIPARP;ITGAV;FN1;NPTN;DAB2;ECE1;TMEM30A;SMIM13;PPP3R1;CYTH3;TMTC1;RNF11;UBE2H;SAMD4A
NKX2-2 human tf ARCHS4 coexpression,Oct-39,20.28%,0.855694926,0.310854792,0.984047281,ELL2;MAFB;GCH1;PTEN;RIN2;PAM;TSPYL1;AAED1;RAB21;TMEM176B
TCF21 human tf ARCHS4 coexpression,25-Jul,21.19%,0.856175934,0.363503579,0.982888104,PHLDB1;HGSNAT;DAB2;MRVI1;TRIOBP;SNX18;HGF
NKX3-1 human tf ARCHS4 coexpression,15-Jul,28.96%,0.856972664,0.380483847,0.9816699,RASSF3;MTRNR2L11;SIPA1L3;GOLM1;KCNJ2;ZNF615;MAML3
PKHD1L1 human tf ARCHS4 coexpression,Sep-33,15.68%,0.85547279,0.322112332,0.981367505,FKBP5;METTL7A;RABGAP1L;MAP3K7CL;ZBTB16;SEC14L1;SYNE2;DAB2;ZNF185
DSP human tf ARCHS4 coexpression,18-Apr,11.61%,0.854072441,0.381906174,0.980897984,ITGAV;CD9;EXOC6B;DSC2
NFATC1 human tf ARCHS4 coexpression,15/94,13.13%,0.863100776,0.271302989,0.977103613,KDM6B;NFKB1;EHD1;TNFRSF1B;PNRC1;STK40;ITGAL;BCL3;MOB3A;MYO9B;IL4R;KLF2;RELB;CDC42SE1;JADE2
CREB3L3 human tf ARCHS4 coexpression,17-Aug,26.52%,0.870973177,0.368751719,0.97351355,SERPINA1;VNN1;ANPEP;SLC22A18;FMO5;C2;LRG1;PBLD
RFX1 human tf ARCHS4 coexpression,28-May,11.72%,0.872790007,0.340044612,0.971820627,KDM6B;ATP1B3;FOXO3;APOL2;GZMM
ZBTB7C human tf ARCHS4 coexpression,15-Apr,16.63%,0.881391431,0.42179113,0.968186696,DNAAF1;CD9;MFSD6;GOLM1
ZNF827 human tf ARCHS4 coexpression,17-May,23.36%,0.881495039,0.384355441,0.967237713,MARCKS;CBFA2T2;DRAXIN;KIF1B;RFX3
ZNF506 human tf ARCHS4 coexpression,17-Jul,30.25%,0.881531371,0.362543519,0.966401923,BTBD9;SLFN12L;HLA-DQA1;KCNJ15;ZNF320;ARMC10;C5AR2
AKNA human tf ARCHS4 coexpression,24/124,15.03%,0.879351938,0.258474393,0.966227635,ITGAX;KDM6B;TNFRSF1B;FCGR3A;CTSS;ITGAL;MOB3A;SIGLEC14;SSH2;MYO9B;MPEG1;PRF1;SECTM1;DPEP2;KLF2;FPR1;BTN3A3;CDC42SE1;RASSF3;JADE2;ABTB1;MEFV;FAM65B;DENND3
PBX4 human tf ARCHS4 coexpression,Jul-46,11.87%,0.885402932,0.299240992,0.963240027,EHD1;TNFRSF1B;ITGAL;SPATA13;MOB3A;KLF2;RELB
NR0B2 human tf ARCHS4 coexpression,17-Jul,21.42%,0.893026302,0.359573861,0.959793224,SERPINA1;MAN1A1;APOC1;PCYT2;FMO5;TMEM176B;C2
ZNF487 human tf ARCHS4 coexpression,16-Apr,16.86%,0.895773636,0.370117498,0.958023216,RNF146;SLFN12L;GPR155;AAED1
FLI1 human tf ARCHS4 coexpression,25/120,15.03%,0.893928451,0.255887749,0.957736786,CLEC7A;RNF149;FCGR3A;IFITM2;FGL2;PLXNC1;CTSS;ITGAL;CD93;CHST15;MOB3A;SIGLEC14;SSH2;MPEG1;VNN2;DPEP2;KLF2;FPR1;BTN3A3;CDC42SE1;RASSF3;ABTB1;MEFV;FAM65B;DENND3
EXOC2 human tf ARCHS4 coexpression,26-Mar,4.15%,0.898578535,0.330565386,0.955391421,WARS;NAF1;PDE4A
ZNF747 human tf ARCHS4 coexpression,16-Aug,30.25%,0.898499302,0.378339073,0.95447092,SLC16A10;AAED1;RP11-111M22.2;MED18;ZNF839;VENTX;HAP1;C5AR2
FOXP3 human tf ARCHS4 coexpression,20/76,21.46%,0.910337818,0.281997147,0.94958217,NFKB1;TNFRSF1B;ITGAL;TNFAIP3;SPATA13;ERN1;MOB3A;IRF9;KLF2;GZMM;BTN3A3;CDC42SE1;JADE2;IL7R;FAM65B;GIMAP5;GIMAP4;PARP10;CD3D;GBP5
MBNL1 human tf ARCHS4 coexpression,19/95,14.95%,0.907865879,0.26833501,0.949539422,BIRC3;NFKBIZ;FGL2;CTSS;ITGAL;SSH2;MPEG1;DPYD;DDX60L;SMCHD1;PICALM;BTN3A3;CDC42SE1;RASSF3;LRRK2;KIAA1551;IL7R;USP15;FAM65B
ZNF101 human tf ARCHS4 coexpression,31-Dec,24.20%,0.921832442,0.292570452,0.943940318,SLFN12L;IL7R;MEFV;FAM65B;GPR155;GIMAP5;RP11-111M22.2;CD3E;KLRD1;ZNF320;PYHIN1;ETS1
ZNF432 human tf ARCHS4 coexpression,20-Jun,27.78%,0.921084908,0.355599947,0.943327,MARCKS;TPCN2;RP11-111M22.2;ZNF320;ZNF549;ZNF615
HES6 human tf ARCHS4 coexpression,17-May,20.55%,0.919654951,0.382468879,0.942954707,ATP1B3;SLFN12L;SAP30;TNIP2;DAPL1
CEBPG human tf ARCHS4 coexpression,24-Jul,19.90%,0.921592636,0.350316743,0.941317284,ARL5B;CDK16;SLFN11;SESN2;TRIB3;MAPK6;TM9SF3
GLIS3 human tf ARCHS4 coexpression,14/46,20.17%,0.92010535,0.300868217,0.940904767,ELL2;VEGFA;SLC1A3;SIK2;SGMS2;ITGAV;RIN2;SDC2;PAM;GOLM1;ZNF641;ITPRIPL2;ECE1;RAB21
RBPJL human tf ARCHS4 coexpression,16/44,18.99%,0.920881833,0.3106728,0.939829109,SPATA13;ERN1;DNMBP;ANPEP;SGMS2;BTG2;MTRNR2L10;ZBTB16;INSR;KLHL21;SLC16A10;ARHGEF40;MON2;ZC3H12A;LENG8;PDK4
RBM26 human tf ARCHS4 coexpression,Aug-36,17.81%,0.929864796,0.321065375,0.935737186,MARCKS;PTEN;IRF2BPL;SLFN12L;STRN3;LPAR6;SP3;NEK9
ZNF436 human tf ARCHS4 coexpression,Jun-33,15.60%,0.9273724,0.328721615,0.935640102,MARCKS;SLC1A3;SIPA1L1;PAM;PITRM1;DRAXIN
HES4 human tf ARCHS4 coexpression,29-Sep,21.77%,0.933818256,0.305201829,0.932382374,CDK16;TMUB1;TSR3;CKB;PRR7;MSRB2;AGAP3;SMARCD3;PPP1R35
ARNT human tf ARCHS4 coexpression,19/75,16.86%,0.933011823,0.272387181,0.93166277,FKBP5;IL15;ERN1;MAN1A1;SSH2;DPYD;BTG2;STAT2;PICALM;ZBTB16;MOB3C;RASSF3;IL7R;SLMAP;PITRM1;DAB2;CPNE8;CRISPLD2;AAED1
ZNF160 human tf ARCHS4 coexpression,24-Nov,36.95%,0.935335863,0.340615407,0.929687224,MARCKS;SLFN12L;SYNE2;ZNF320;RFX3;KIAA1958;FAM76A;ZNF559;ZNF585A;XRRA1;VPS8
ZNF117 human tf ARCHS4 coexpression,Sep-36,15.45%,0.936433525,0.303129366,0.928531616,MARCKS;WTAP;SSH2;SMCHD1;LRRK2;KIAA1551;USP15;MEFV;SYNE2
ONECUT3 human tf ARCHS4 coexpression,18-Sep,29.00%,0.933874047,0.366353197,0.928515004,GPR157;IRF2BPL;RP11-111M22.2;KCNJ2;KLRD1;ARIH1;SCRG1;LMOD3;VENTX
ZNF136 human tf ARCHS4 coexpression,20-Oct,39.31%,0.932452236,0.34766021,0.928065916,PTEN;SLFN12L;MFSD6;ANKRD13C;DOPEY1;RNF14;CCDC7;XRCC4;LIN7C;PPP1R15A
NKX6-2 human tf ARCHS4 coexpression,23-Apr,14.16%,0.933299793,0.343785832,0.926780254,PHLDB1;GABARAPL1;RAB11FIP4;RBFOX3
ZNF569 human tf ARCHS4 coexpression,23-Jun,24.12%,0.935880698,0.34236369,0.924868354,THAP2;STRN3;SYNE2;PUM1;ZNF320;MVB12B
CSDC2 human tf ARCHS4 coexpression,May-32,14.16%,0.940882215,0.317458103,0.922224992,PHLDB1;GABARAPL1;RPH3A;RTN1;RBFOX3
ZNF2 human tf ARCHS4 coexpression,16-Aug,30.25%,0.950177559,0.382152818,0.91817088,TSPYL1;AAED1;RP11-111M22.2;ARIH1;LMOD3;VENTX;HAP1;C5AR2
ZNF514 human tf ARCHS4 coexpression,26-Aug,24.32%,0.948976879,0.326934927,0.917671647,FGD4;PTEN;SLFN12L;INSR;AAED1;MON2;ZNF320;ARIH1
IKZF3 human tf ARCHS4 coexpression,15/72,14.95%,0.953185546,0.265154353,0.915109663,BIRC3;DUSP2;ITGAL;MOB3A;SSH2;FGD2;IL4R;IRF9;SLFN12L;BTN3A3;CDC42SE1;JADE2;KIAA1551;IL7R;FAM65B
FOXJ2 human tf ARCHS4 coexpression,14/90,14.23%,0.951901579,0.25274267,0.914649835,CDC42EP2;KDM6B;STK40;MOB3A;SSH2;MYO9B;BTG2;MAN2A2;TMEM127;KLF2;SEC14L1;FURIN;JADE2;ABTB1
PLAGL2 human tf ARCHS4 coexpression,Jun-51,8.49%,0.952558225,0.277973199,0.91336913,KDM6B;NFKB1;EHD1;STK40;ZDHHC5;B4GALT5
HDX human tf ARCHS4 coexpression,22-Jul,15.33%,0.952541446,0.325004728,0.912481158,MARCKS;WTAP;PTEN;SKIL;RASGEF1B;STRN3;TSPYL1
NRL human tf ARCHS4 coexpression,21-Jun,17.54%,0.95118862,0.35636779,0.912065795,SIK2;GDPD5;CKB;SLC6A6;KLHL8;IQSEC1
ZC3H6 human tf ARCHS4 coexpression,16-Feb,10.43%,0.950024778,0.351136877,0.911483841,FGD4;SLFN12L
EZH1 human tf ARCHS4 coexpression,36/133,24.24%,0.953196409,0.24091011,0.909570712,CLEC7A;ITGAX;APOBEC3A;ITGAL;MOB3A;SIGLEC14;SSH2;FGD2;VNN2;IL4R;IRF9;MAN2A2;DPEP2;KLF2;FPR1;BTN3A3;CDC42SE1;KIAA1551;USP15;ABTB1;MEFV;FAM65B;DENND3;IQSEC1;SH3BP2;LENG8;SIK3;INPP4A;LILRA6;PTAFR;SEC31B;ARRDC2;NCF1;KLRD1;ETS1;MAP3K3
ZNF165 human tf ARCHS4 coexpression,Sep-32,15.33%,0.951772355,0.307661452,0.909074367,ZNF331;JMJD1C;GPCPD1;PTEN;SKIL;RIN2;STRN3;KBTBD4;TSPYL1
TAX1BP1 human tf ARCHS4 coexpression,15-Apr,8.26%,0.951998239,0.373289095,0.907887423,BIRC2;SDCBP;PNPLA8;SGMS2
MACF1 human tf ARCHS4 coexpression,15/64,19.60%,0.950085563,0.269514276,0.90764054,JMJD1C;DMXL2;SIPA1L1;SSH2;ITGAV;SMCHD1;PICALM;EXOC6B;LRRK2;SLMAP;SYNE2;MON2;SIK3;ZFYVE26;INPP4A
OTP human tf ARCHS4 coexpression,15-Sep,38.24%,0.948979927,0.360532135,0.90717498,BASP1;AP3S2;GRIPAP1;SCRG1;SELK;GDI1;USP49;AMPH;ZNF821
MXI1 human tf ARCHS4 coexpression,20/96,15.45%,0.953602591,0.24201635,0.904404404,RNF149;FGL2;PLXNC1;GPCPD1;FOXO3;SSH2;MXD1;DDX60L;MAP2K3;SMCHD1;MAN2A2;FAM210B;PICALM;SLC25A37;LRRK2;KIAA1551;USP15;MEFV;FAM65B;SYNE2
LMX1B human tf ARCHS4 coexpression,16-May,21.12%,0.952374607,0.33709045,0.903916608,BASP1;FOXO3;CLIC3;TRIM37;STARD10
HNF1B human tf ARCHS4 coexpression,20-Aug,24.32%,0.95316912,0.332917315,0.902780974,B4GALT1;SIPA1L3;AAED1;DCUN1D3;FMO5;GPER1;KCNJ2;ARIH1
KLF11 human tf ARCHS4 coexpression,16/40,28.23%,0.958335785,0.289897431,0.899580809,MAFB;ETV3;GRASP;FOSL2;ATMIN;SESN2;OTUD1;CCNY;MEX3C;GAB2;MARCH8;KDM1B;DOPEY1;CDYL2;PPTC7;TET3
ZNF81 human tf ARCHS4 coexpression,Oct-57,13.74%,0.960762104,0.278036671,0.897721257,JMJD1C;FGD4;PLXNC1;RABGAP1L;DMXL2;SSH2;SMCHD1;LRRK2;KIAA1551;USP15
ZBTB44 human tf ARCHS4 coexpression,30-Jul,15.79%,0.959528251,0.310086105,0.897218089,JMJD1C;PTEN;SKIL;STRN3;SLMAP;TSPYL1;FMR1
HOXA11 human tf ARCHS4 coexpression,Apr-31,10.05%,0.958555094,0.286470967,0.896613557,THBS1;PRELID1;CDK16;TMUB1
ZNF268 human tf ARCHS4 coexpression,15-Jul,30.25%,0.958113717,0.351468807,0.895774316,DRAXIN;DCUN1D3;RP11-111M22.2;ZNF320;SCRG1;ZSWIM1;C5AR2
TLX3 human tf ARCHS4 coexpression,29-Aug,20.85%,0.961799684,0.311816402,0.893389275,PRELID1;BASP1;CDK16;TMUB1;TSR3;CKB;PTGES2;FZR1
BMP2 human tf ARCHS4 coexpression,Sep-32,18.76%,0.961565687,0.292515308,0.892583684,SLC16A6;B4GALT1;ITGAV;BTBD3;DSC2;SGK1;UACA;B3GNT5;FMO5
RBM5 human tf ARCHS4 coexpression,Nov-34,25.46%,0.966230348,0.303137773,0.889754418,SSH2;SMCHD1;WWC3;UACA;FAM65B;LENG8;INTS3;RCBTB2;NAIP;MAP3K3;SPG11
ZNF182 human tf ARCHS4 coexpression,Nov-47,15.18%,0.974076113,0.282646783,0.885985295,RNF149;PDE4B;RGS2;NBPF10;SSH2;SMCHD1;CDC42SE1;KIAA1551;USP15;FAM65B;ZNF697
SETBP1 human tf ARCHS4 coexpression,17-Jul,23.36%,0.974813867,0.338753202,0.884674114,MARCKS;FGD4;CBFA2T2;SYNE2;DRAXIN;KIF1B;RFX3
ZNF14 human tf ARCHS4 coexpression,26-Jun,10.43%,0.973646158,0.308334493,0.884028926,MARCKS;NFKBIA;SDCBP;WTAP;ID2;SLFN12L
ZNF595 human tf ARCHS4 coexpression,18-Sep,29.83%,0.972331126,0.352623951,0.883579244,DUSP6;NICN1;RGS1;OTUD1;B3GNT5;RP11-111M22.2;ZNF615;GPR34;HAP1
ZNF283 human tf ARCHS4 coexpression,16-Jul,30.25%,0.971347677,0.336247232,0.882931629,BTBD9;KCNJ15;ZNF320;SCRG1;ARMC10;HAP1;C5AR2
ZNF439 human tf ARCHS4 coexpression,15-May,28.01%,0.980129339,0.359742366,0.878509474,PTEN;SLFN12L;CPNE8;ZNF320;PPTC7
ZXDA human tf ARCHS4 coexpression,Dec-75,14.84%,0.977933216,0.251450247,0.878418048,NFKB1;PLEKHF2;TIMP1;ZDHHC5;SSH2;MYO9B;FOSL2;IL4R;DENND5A;KLF2;JADE2;SP3
MEF2A human tf ARCHS4 coexpression,14/39,29.95%,0.979219045,0.275557833,0.877036233,LHFPL2;MYO9B;VSIG4;MOB3C;MFSD6;NPTN;RHOQ;ZFYVE26;CAPN3;ANKRD13C;PPP3R1;PPTC7;OGFRL1;SAMD4A
DR1 human tf ARCHS4 coexpression,Oct-34,20.59%,0.982087566,0.28858843,0.874859418,RABGAP1L;ADAM17;PTEN;SKIL;STRN3;TSPYL1;FMR1;DCUN1D3;RIT1;ARF6
ZNF831 human tf ARCHS4 coexpression,30/94,24.89%,0.983828275,0.23939521,0.873141815,CTSS;ITGAL;CD52;MOB3A;SSH2;PRF1;IL4R;SMCHD1;CD3G;DPEP2;KLF2;GZMM;BTN3A3;CDC42SE1;RASSF3;JADE2;KIAA1551;IL7R;FAM65B;LENG8;GIMAP5;GIMAP4;INPP4A;LFNG;CD3D;CD3E;PYHIN1;ETS1;MAP3K3;BCL11B
CREB3L2 human tf ARCHS4 coexpression,13/49,20.43%,0.985127309,0.27149379,0.871669404,ELL2;MAN1A1;ZDHHC5;SGMS2;B4GALT1;ITGAV;FN1;FURIN;SIPA1L3;DAB2;ITPRIPL2;TM9SF3;ITGA5
ZNF561 human tf ARCHS4 coexpression,15-Feb,7.34%,0.983227795,0.34212234,0.871369202,KCNN1;SKIL
ZNF346 human tf ARCHS4 coexpression,16-Jul,33.22%,0.982180603,0.338998191,0.870796677,DUSP6;MAP2K3;RFX3;TADA1;GRPEL2;TRIM39;PANK3
ATF7 human tf ARCHS4 coexpression,Oct-39,21.27%,0.98285749,0.285744398,0.869675766,FKBP5;MAN2A2;HGSNAT;R3HDM2;ZSWIM8;NEK9;LENG8;VPS37B;TRIOBP;ZNF211
ZNF235 human tf ARCHS4 coexpression,16-Sep,36.30%,0.989662596,0.328290501,0.86604462,RGS1;GPR155;TYW5;ZNF211;RP11-111M22.2;TADA1;HSBP1L1;USP49;XRRA1
TBX21 human tf ARCHS4 coexpression,19/69,20.51%,0.990689431,0.2520753,0.864586651,TNFRSF1B;FCGR3A;IFITM2;ITGAL;MOB3A;PRF1;CLIC3;IRF9;KLF2;GZMM;BTN3A3;CDC42SE1;ABTB1;FAM65B;CX3CR1;SH3BP2;CD8A;GIMAP4;PARP10
RCOR1 human tf ARCHS4 coexpression,13/99,8.49%,0.990468681,0.235247431,0.863719289,PPIF;KDM6B;ATP13A3;STK40;TREM1;ZDHHC5;CHST15;IPMK;MYO9B;FOSL2;MXD1;RNF146;B4GALT5
KLF13 human tf ARCHS4 coexpression,24/115,18.34%,0.990452511,0.232232957,0.862590962,TNFRSF1B;CTSS;STK40;ITGAL;MOB3A;SSH2;MYO9B;MPEG1;FOSL2;IL4R;MAN2A2;TMEM127;KLF2;BTN3A3;CDC42SE1;RASSF3;FURIN;JADE2;ABTB1;FAM65B;IQSEC1;SH3BP2;LENG8;PLEKHO2
